125,3.78,-0.12,,1.77
125,1.43,-0.01,,1.77
125,2.47,-0.1,,1.91
125,1.26,0.08,,1.91
125,1.77,-0.03,,2.06
125,1.91,0.09,,2.06
125,2.06,-0.08,,2.2
125,3.61,-0.07,,2.2
125,3.58,-0.02,,1.02
125,1.02,-0.01,,0.9
125,2.2,-0.03,,0.27
125,0.9,-0.2,,0
125,0.27,-0.08,,0
125,0,-0.05,,0
125,-0.17,-0.03,,0.36
125,-0.73,0.06,,0.58
125,0.58,-0.05,,0.65
125,1.16,0.04,,0.65
125,0.36,-0.11,,0.65
125,1.38,-0.15,,0.65
125,0.65,-0.13,,0.65
125,0.44,-0.04,,1.48
125,1.48,-0.02,,1.48
125,-1.48,-0.09,,1.55
125,2.81,-0.03,,1.57
125,1.57,-0.17,,1.55
125,-0.48,0,,0.24
125,1.55,0.01,,1.4
125,2.33,0.02,,1.07
125,-0.05,0.03,,0.24
125,0.24,-0.02,,0.24
125,1.4,-0.02,,-0.34
125,1.07,-0.06,,-0.34
125,-1.36,-0.09,,-0.34
125,-0.34,-0.12,,0.48
125,-0.46,-4757.48,,0.56
125,1.65,0.14,,0.99
125,0.56,-0.21,,0.99
125,0.48,0,,1.45
125,1.45,-0.07,,1.45
125,0.99,-0.03,,1.57
125,3.46,-0.09,,1.57
125,1.65,-0.11,,1.57
125,0.1,-0.13,,1.53
125,1.57,0.13,,1.53
125,-0.02,-0.04,,0.41
125,2.13,-0.06,,1.53
125,1.53,-0.07,,0.63
125,0.41,-0.02,,0.63
125,-1.38,-0.11,,1.79
125,2.33,0.02,,1.79
125,0.63,-0.06,,0.63
125,2.76,0.06,,0.29
125,1.79,-0.06,,0.15
125,-0.05,-0.07,,0.15
125,0.29,-0.02,,0.29
125,0.15,-0.04,,0.15
125,-0.87,-0.14,,0.39
125,0.8,-0.12,,0.8
125,0.82,-0.19,,0.82
125,-0.17,-0.19,,0.82
125,0.39,-0.15,,0.82
125,0.82,0.1,,1.11
125,1.11,-0.01,,1.72
125,3.58,0.07,,1.72
125,0.1,-0.01,,1.72
125,1.89,0.07,,1.72
125,1.72,-0.06,,1.67
125,0.65,-0.04,,1.19
125,2.49,0.06,,1.67
125,1.67,-0.07,,1.67
125,1.19,-0.04,,1.6
125,-0.24,0,,1.82
125,3.63,-0.06,,2.3
125,2.3,-0.03,,1.82
125,1.6,-0.03,,1.82
125,1.82,-0.04,,1.82
125,3.1,-0.06,,2.13
125,1.57,-0.07,,1.82
125,1.82,0.03,,2.13
125,3.12,-0.04,,3.12
125,2.13,-0.03,,2.13
125,0.75,-0.06,,1.96
125,4,0,,2.28
125,4.26,-0.05,,1.96
125,1.96,-0.15,,1.7
125,0.78,-0.02,,0.78
125,2.28,-0.07,,1.7
125,1.7,-0.03,,1.7
125,0.56,-0.14,,2.49
125,0.73,0,,2.95
125,2.49,-0.03,,2.95
125,4.26,-0.01,,2.95
125,2.95,-0.2,,2.95
125,2.95,-0.15,,2.95
125,3.29,-0.2,,3.29
125,2.88,0.02,,3.42
125,3.8,-0.14,,3.42
125,2.62,0.03,,3.39
125,3.42,-0.15,,3.39
125,3.78,-0.05,,3.17
125,2.16,-0.13,,2.16
125,3.39,0.05,,3.17
125,2.08,-0.05,,3.05
125,3.17,-0.03,,3.05
125,0.51,-0.12,,2.95
125,4.26,0.02,,3.05
125,3.05,0,,2.95
125,1.16,0.01,,2.37
125,2.95,-0.1,,2.95
125,3.2,-0.11,,2.37
125,1.53,-0.01,,1.53
125,2.37,0.03,,2.13
125,3.92,-0.15,,2.13
125,-0.31,-0.15,,1.04
125,1.04,-0.12,,1.04
125,2.13,-0.15,,-2.64
125,3.92,-0.11,,-2.64
137,-2.64,0.06,,-2.64
137,-8.19,0.06,,1.4
137,-3.25,0.25,,1.89
137,2.25,0.33,,2.25
137,1.89,0.63,,5.6
137,1.4,0.87,,6.47
137,5.6,0.96,,7.22
137,7.51,1.14,,7.22
137,8.16,1.07,,7.22
137,6.47,0.96,,7.22
137,7.22,1.1,,9.18
137,7,1.01,,9.47
137,9.18,1,,9.57
137,11,0.96,,9.57
137,9.47,0.98,,9.47
137,9.57,1,,9.23
137,10.37,0.98,,9.23
137,9.23,1.19,,9.23
137,7.24,1.17,,7.87
137,7.87,0.95,,9.18
137,9.76,1.11,,9.18
137,11.07,1,,8.33
137,6.44,1.04,,8.33
137,9.18,1.22,,8.65
137,7.75,1.21,,8.65
137,8.33,1.02,,9.23
137,9.49,1.01,,9.23
137,8.65,1.15,,8.65
137,9.49,1.18,,9.23
137,9.23,1.18,,9.23
137,7.75,1.25,,9.76
137,8.11,1.06,,10.34
137,10.34,1.1,,10.34
137,10.83,1.07,,9.76
137,9.76,1.18,,9.76
137,11.43,1.12,,10.37
137,7.36,1.2,,9.25
137,7.75,1.23,,9.25
137,10.73,1.11,,9.79
137,10.37,1.22,,9.79
137,9.25,0.99,,9.42
137,8.94,1.15,,9.79
137,9.79,1.15,,9.79
137,10.61,1.22,,10.25
137,9.42,1.24,,10.25
137,13.56,1.24,,10.25
137,9.79,1.19,,10.1
137,10.25,1.21,,10.1
137,11.26,1.11,,9.81
137,9.81,1.14,,8.45
137,10.1,1.26,,8.45
137,8.4,1.37,,8.4
137,8.45,1.15,,8.02
137,8.02,1.31,,8.02
137,9.91,1.15,,7.75
137,7.75,1.32,,7.75
143,5.09,1.39,,8.72
143,8.72,1.71,,10
143,7.41,1.7,,11.26
143,10,1.84,,11.34
143,11.34,1.82,,12.43
143,12.79,1.92,,12.57
143,11.26,1.93,,12.43
143,12.57,1.94,,12.43
143,12.43,1.93,,11.82
143,13.32,1.92,,11.41
143,10.95,2.04,,11.41
143,11.82,2,,11.41
143,11.41,1.92,,9.45
143,9.18,1.88,,9.18
143,12.52,2.03,,9.45
143,9.45,1.96,,9.45
143,8.72,1.86,,10.32
143,8.91,1.87,,10.66
143,10.32,2.04,,10.66
143,10.66,2.12,,10.66
143,10.9,1.91,,7.61
143,11.21,1.93,,7.58
143,7.46,1.94,,7.46
143,7.58,1.93,,7.12
143,7.61,1.97,,6.01
143,6.01,2.03,,6.01
143,5.76,2.05,,7.12
143,7.12,1.93,,7.17
143,5.11,2.11,,7.17
143,8.14,2.01,,8.09
143,7.17,2.18,,7.17
143,8.09,2.07,,8.09
143,6.61,2.23,,8.21
143,8.21,2.05,,8.21
143,5.09,2.14,,7.51
143,8.43,2.08,,8.38
143,8.96,2.18,,8.38
143,7.51,2.21,,8.38
143,7.31,2.21,,8.38
143,8.38,2.03,,8.38
143,8.79,2.27,,8.79
143,9.35,2.21,,9.35
143,8.21,2.31,,12.18
150,5.84,2.83,,12.69
150,12.18,3.14,,13.06
150,12.69,3.05,,14.48
150,17.08,3.19,,15.26
150,15.26,3.24,,14.48
150,13.06,3.41,,14.31
150,14.48,3.42,,14.48
150,15.96,3.46,,15.14
150,14.31,3.36,,15.14
150,14.05,3.36,,15.99
150,16.54,3.44,,16.37
150,15.14,3.63,,15.99
150,15.99,3.44,,15.99
150,16.37,3.59,,15.48
150,16.45,3.55,,15.48
150,13.1,3.51,,13.2
150,15.48,3.6,,13.2
150,11.75,3.52,,13.2
150,16.2,3.59,,14.12
150,13.2,3.71,,14.12
150,12.67,3.53,,15.43
150,14.12,3.58,,16.71
150,16.71,3.65,,20.85
156,15.43,4.01,,21.58
156,21.58,4.41,,23.11
156,20.85,4.56,,23.11
156,23.59,4.56,,23.59
156,23.11,4.49,,24.73
156,25.48,4.64,,25.48
156,22.99,4.59,,25.6
156,24.73,4.65,,25.99
156,27.71,4.76,,25.99
156,26.11,4.63,,25.99
156,25.6,4.72,,25.99
156,25.99,4.68,,25.99
156,24.54,4.73,,25.41
156,27.01,4.72,,27.01
156,28.12,4.63,,26.96
156,25.26,4.68,,26.96
156,25.41,4.64,,27.18
156,28.05,4.62,,27.71
156,26.96,4.68,,27.71
156,27.18,4.69,,27.71
156,29.45,4.77,,27.71
156,27.71,4.73,,26.86
156,28.7,4.51,,26.43
156,26.86,4.71,,26.43
156,26.04,4.59,,26.43
156,26.43,4.55,,26.57
156,26.28,4.65,,26.79
156,28,4.77,,27.42
156,26.57,4.64,,26.79
156,26.79,4.7,,26.79
156,27.44,4.61,,26.62
156,27.42,4.62,,26.62
156,26.62,4.78,,26.62
156,25.29,4.6,,30.54
162,25.31,5.19,,32.38
162,30.54,5.45,,33.74
162,34.25,5.7,,34.25
162,32.38,5.77,,34.32
162,33.74,5.87,,34.32
162,34.32,5.99,,34.49
162,36.38,5.79,,34.49
162,34.49,5.89,,34.42
162,32.19,5.75,,34.42
162,35.63,5.86,,35.58
162,33.01,5.77,,35.58
162,34.42,5.58,,35.58
162,37.4,5.62,,35.65
162,35.58,5.73,,35.58
162,36.77,5.94,,35.65
162,34.08,5.8,,35.41
162,35.65,5.8,,35.41
162,34.52,5.78,,35.41
162,36.55,5.77,,35.61
162,35.41,5.72,,35.41
162,34.03,5.68,,35.05
162,35.97,5.66,,35.15
162,35.61,5.66,,35.15
162,32.8,5.77,,35.15
162,35.05,5.69,,35.53
162,35.15,5.63,,35.65
162,35.65,5.7,,37.86
168,35.53,6.67,,39.99
168,37.86,6.97,,39.99
168,40.91,6.93,,39.99
168,40.35,7.01,,39.99
168,39.99,6.98,,39.99
168,39.84,7.08,,40.91
168,39.34,7.14,,40.91
168,41.08,6.87,,40.91
168,40.91,7.07,,40.01
168,41.71,7.02,,39.92
168,39.92,6.99,,39.92
168,38.88,7.02,,40.01
168,40.01,6.85,,41.66
168,39.48,6.96,,41.66
168,41.66,6.96,,43.07
168,43.38,6.98,,43.38
168,43.6,6.96,,43.07
168,39.26,6.93,,42.7
168,43.07,7.07,,43.07
168,46.07,7.06,,42.7
168,42.7,6.97,,42.05
168,39.72,6.79,,42.05
168,43.91,6.99,,43.36
168,41.06,6.77,,43.36
168,42.05,6.91,,49.17
175,43.36,7.89,,49.41
175,49.17,8.48,,49.68
175,50.6,8.53,,49.85
175,49.41,8.76,,49.68
175,52.54,8.86,,49.68
175,49.68,8.82,,47.84
175,49.85,8.81,,47.21
175,47.84,8.9,,46.84
175,46.84,8.79,,44.4
175,47.21,8.7,,44.3
175,44.3,8.59,,44.3
175,44.4,8.68,,44.4
175,43.53,8.5,,44.81
175,44.2,8.89,,44.83
175,46.67,8.64,,46.67
175,46.82,8.69,,44.83
175,44.81,8.72,,44.83
175,44.83,8.67,,47.5
175,47.69,8.68,,47.69
175,43.74,8.69,,50.16
181,47.5,9.78,,53.41
181,50.16,10.22,,53.41
181,57.33,10.26,,53.41
181,53.7,10.42,,51.66
181,53.41,10.21,,50.26
181,49.63,10.24,,49.9
181,51.66,10.4,,50.26
181,49.9,10.4,,50.26
181,50.26,10.38,,50.26
181,48.15,10.45,,48.68
181,51.95,10.12,,51.62
181,52.8,10.37,,48.68
181,48.32,10.34,,48.68
181,48.68,10.32,,50.79
181,51.62,10.32,,50.96
181,47.33,10.35,,50.96
181,52.05,10.23,,50.96
181,50.79,10.23,,50.96
181,50.96,10.31,,51.47
181,51.47,10.3,,52.39
181,50.36,10.31,,52.39
181,52.39,10.26,,52.39
181,53,10.28,,52.03
181,54.59,10.46,,51.47
181,50.45,10.27,,51.01
181,49.14,-4770.66,,51.47
181,52.03,10.27,,52.03
181,51.47,10.08,,51.47
181,51.01,10.36,,52.25
181,52.49,10.33,,52.49
181,52.25,10.34,,59.46
187,49.22,11.7,,61.86
187,59.46,12.11,,62.54
187,61.86,12,,64.55
187,64.55,12.17,,64.55
187,62.54,11.92,,64.55
187,64.55,12.14,,64.72
187,65.47,12.04,,64.84
187,64.72,11.79,,64.84
187,63.36,-4769.37,,64.86
187,66.66,11.89,,65.18
187,64.84,11.8,,64.86
187,64.86,11.85,,65.18
187,65.49,12.01,,65.35
187,65.18,-4749.84,,65.18
187,63.97,12.06,,64.26
187,68.11,12.06,,64.26
187,65.35,12.18,,64.26
187,64.26,11.97,,64.26
187,63.02,12.1,,64.55
187,63.19,12.17,,66.17
187,64.55,12.08,,66.17
187,68.3,11.85,,67.07
187,66.17,12.14,,67.07
187,67.07,11.84,,67.7
187,66.1,12.01,,67.7
187,67.7,12.19,,67.7
187,68225.39,11.89,,67.12
187,70.68,12.17,,67.12
187,66.97,12.03,,66.97
187,67.12,12.2,,67.12
187,59.71,12.16,,67.46
187,67.46,12.07,,69.61
187,66.61,12.5,,74.02
193,69.61,13.11,,74.02
193,74.02,13.72,,74.84
193,74.84,13.78,,74.84
193,75.23,13.67,,73.46
193,72.81,13.68,,73.46
193,74.84,13.73,,73.46
193,73.46,13.64,,73.15
193,73.15,13.71,,73.15
193,74.26,13.86,,73.37
193,72.2,13.85,,72.2
193,71.07,13.82,,72.11
193,74.19,13.73,,72.11
193,73.37,13.61,,69.95
193,72.11,14.01,,69.95
193,68.55,13.87,,69.95
193,69.95,13.77,,69.95
193,68.64,13.64,,71.84
193,71.84,13.51,,72.08
193,72.78,13.67,,72.08
193,69.68,13.4,,72.08
193,72.08,13.53,,72.69
193,72.69,13.49,,72.83
193,71.43,13.48,,72.83
193,72.83,13.37,,73.73
193,75.16,13.43,,73.92
193,72.83,13.73,,73.92
193,74.53,13.62,,74.53
193,73.73,13.59,,75.52
193,73.92,13.68,,75.79
193,75.52,13.44,,79.06
193,79.06,13.49,,83.39
193,75.79,13.64,,85.57
200,83.39,15.33,,85.62
200,88.04,15.55,,88.04
200,85.62,15.55,,87.8
200,85.57,15.13,,87.8
200,88.77,15.85,,87.8
200,89.59,15.54,,87.51
200,87.8,15.74,,87.51
200,87.51,15.36,,87.51
200,86.88,15.74,,87.41
200,87.41,15.58,,88.94
200,88.94,15.83,,90.25
200,90.68,15.77,,90.32
200,87.03,15.9,,90.32
200,91.8,15.88,,90.83
200,90.25,15.96,,90.83
200,90.32,15.86,,90.83
200,91.99,15.76,,90.83
200,90.83,15.82,,90.83
200,90.83,15.77,,90.83
200,90.98,15.54,,89.28
200,88.41,15.88,,89.28
200,90.9,15.79,,90.81
200,88.7,15.83,,90.81
200,89.28,15.83,,92.53
200,92.53,15.61,,97.22
206,90.81,16.78,,97.22
206,97.22,16.98,,97.22
206,97.27,16.82,,96.28
206,99.14,17.02,,95.07
206,95.07,17.1,,95.07
206,96.28,16.92,,94.78
206,90.44,17.08,,94.25
206,94.78,17.1,,94.78
206,95.84,17.01,,94.25
206,94.25,16.92,,94.25
206,89.42,17.17,,94.58
206,95.6,16.9,,94.58
206,91.39,17.06,,92.4
206,95.24,16.67,,93.3
206,94.58,16.73,,92.55
206,92.4,16.86,,92.4
